idx,condition,recall@1,ndcg@1,mrr@1,recall@5,ndcg@5,mrr@5,recall@10,ndcg@10,mrr@10,recall@20,ndcg@20,mrr@20
1759,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1763,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1764,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1798,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1821,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1821,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1834,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1845,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1848,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1859,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1881,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1887,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1902,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1902,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1904,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1924,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1982,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1985,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1994,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1996,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1996,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
2000,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
