0,1,2
Men in Black,0.009781864423359092,0.010626992561105207
Finding Nemo,0.009781864423359092,0.021253985122210415
The Haunting,0.009781864423359092,0.11689691817215728
The Dreamers,0.009781864423359092,0.04250797024442083
The Doom Generation,0.009781864423359092,0.010626992561105207
The Black Dahlia,0.009781864423359092,0.1275239107332625
Ringu,0.009781864423359092,0.10626992561105207
Easy A,0.009781864423359092,0.10626992561105207
Wag the Dog,0.009781864423359092,0.04250797024442083
Talk Radio,0.009781864423359092,0.07438894792773645
Deep Blue Sea,0.009781864423359092,0.021253985122210415
The Woman in the Window,0.009781864423359092,0.021253985122210415
The Bodyguard,0.009781864423359092,0.04250797024442083
Brave,0.009781864423359092,0.21253985122210414
Extract,0.009781864423359092,0.010626992561105207
Chaplin,0.009781864423359092,0.010626992561105207
Lilo & Stitch,0.009781864423359092,0.010626992561105207
Freaky Friday,0.009781864423359092,0.010626992561105207
Boyz n the Hood,0.009781864423359092,0.08501594048884166
Dark Star,0.009781864423359092,0.031880977683315624
The Fault in Our Stars,0.009781864423359092,0.1806588735387885
The Raid: Redemption,0.009781864423359092,0.053134962805526036
The Devil Wears Prada,0.009781864423359092,0.010626992561105207
Come to Daddy,0.009781864423359092,0.010626992561105207
The Perks of Being a Wallflower,0.009781864423359092,0.4782146652497343
Set It Off,0.009781864423359092,0.010626992561105207
Major Payne,0.009781864423359092,0.010626992561105207
Prince of Darkness,0.009781864423359092,0.010626992561105207
The Sum of All Fears,0.009781864423359092,0.04250797024442083
Narcos,0.009781864423359092,0.09564293304994687
Creep,0.009781864423359092,0.010626992561105207
The Blair Witch Project,0.009781864423359092,0.07438894792773645
The Magnificent Seven,0.009781864423359092,0.010626992561105207
Forbidden Planet,0.009781864423359092,0.021253985122210415
The English Patient,0.009781864423359092,0.053134962805526036
The Curious Case of Benjamin Button,0.009781864423359092,0.053134962805526036
An American in Paris,0.009781864423359092,0.010626992561105207
Mr. Right,0.009781864423359092,0.010626992561105207
The Producers,0.009781864423359092,0.010626992561105207
Arthur Christmas,0.009781864423359092,0.5951115834218916
The African Queen,0.009781864423359092,0.010626992561105207
Nosferatu,0.009781864423359092,0.1275239107332625
Tokyo Story,0.009781864423359092,0.010626992561105207
Dead Alive,0.009781864423359092,0.031880977683315624
The Conjuring,0.009781864423359092,0.10626992561105207
Safety Last!,0.009781864423359092,0.06376195536663125
Enter the Dragon,0.009781864423359092,0.010626992561105207
Sleepless in Seattle,0.009781864423359092,0.17003188097768332
The Remains of the Day,0.009781864423359092,0.053134962805526036
Pirates of the Caribbean: The Curse of the Black Pearl,0.009781864423359092,0.06376195536663125
The Strangers,0.009781864423359092,0.021253985122210415
Kill Bill: Vol. 1,0.009781864423359092,0.09564293304994687
Vanishing Point,0.009781864423359092,0.031880977683315624
Top Secret!,0.009781864423359092,0.010626992561105207
Manhattan,0.004890932211679546,0.07438894792773645
An Officer and a Gentleman,0.004890932211679546,0.021253985122210415
Indiana Jones and the Last Crusade,0.004890932211679546,0.010626992561105207
The Peanuts Movie,0.004890932211679546,0.010626992561105207
Bitter Moon,0.004890932211679546,0.010626992561105207
Gran Torino,0.004890932211679546,0.09564293304994687
Prisoner 13,0.004890932211679546,0.010626992561105207
Vantage Point,0.004890932211679546,0.031880977683315624
The Lady Vanishes,0.004890932211679546,0.06376195536663125
13th,0.004890932211679546,0.053134962805526036
Thelma,0.004890932211679546,0.010626992561105207
Walk the Line,0.004890932211679546,0.11689691817215728
Jumanji: Welcome to the Jungle,0.004890932211679546,0.8926673751328374
Birth of a Nation,0.004890932211679546,0.031880977683315624
Dark Water,0.004890932211679546,0.010626992561105207
Breakfast on Pluto,0.004890932211679546,0.021253985122210415
The Boys,0.004890932211679546,0.04250797024442083
A Time to Kill,0.004890932211679546,0.021253985122210415
Central Station,0.004890932211679546,0.010626992561105207
My Life as a Dog,0.004890932211679546,0.010626992561105207
The Searchers,0.004890932211679546,0.021253985122210415
Drishyam,0.004890932211679546,0.021253985122210415
"Synecdoche, New York",0.004890932211679546,0.053134962805526036
Holidate,0.004890932211679546,0.031880977683315624
The Ninth Gate,0.004890932211679546,0.010626992561105207
Waiting for Superman,0.004890932211679546,0.031880977683315624
The Secret of Kells,0.004890932211679546,0.1381509032943677
The Boys from Brazil,0.004890932211679546,0.08501594048884166
I Smile Back,0.004890932211679546,0.010626992561105207
To the Bone,0.004890932211679546,0.021253985122210415
The Princess Diaries,0.004890932211679546,0.010626992561105207
1492: Conquest of Paradise,0.004890932211679546,0.021253985122210415
The Most Dangerous Game,0.004890932211679546,0.010626992561105207
Giant,0.004890932211679546,0.021253985122210415
National Lampoon's Christmas Vacation,0.004890932211679546,0.010626992561105207
Empire,0.004890932211679546,0.010626992561105207
Now and Then,0.004890932211679546,0.031880977683315624
"The Good, the Bad and the Ugly",0.004890932211679546,0.04250797024442083
22 Jump Street,0.004890932211679546,0.10626992561105207
Last Tango in Paris,0.004890932211679546,0.04250797024442083
Wall Street,0.004890932211679546,0.053134962805526036
Death Wish,0.004890932211679546,0.031880977683315624
Midway,0.004890932211679546,0.010626992561105207
Master and Commander: The Far Side of the World,0.004890932211679546,0.021253985122210415
The Godfather Part II,0.004890932211679546,0.23379383634431455
Grown Ups 2,0.004890932211679546,0.021253985122210415
New Jack City,0.004890932211679546,0.06376195536663125
Crank: High Voltage,0.004890932211679546,0.010626992561105207
The Piano Teacher,0.004890932211679546,0.010626992561105207
Martha Marcy May Marlene,0.004890932211679546,0.021253985122210415
Southern Comfort,0.004890932211679546,0.053134962805526036
The Three Stooges,0.004890932211679546,0.021253985122210415
The Purge,0.004890932211679546,0.053134962805526036
She's All That,0.004890932211679546,0.07438894792773645
Shadow of the Vampire,0.004890932211679546,0.10626992561105207
Fear X,0.004890932211679546,0.010626992561105207
Dark Skies,0.004890932211679546,0.031880977683315624
Captain Ron,0.004890932211679546,0.010626992561105207
American Sniper,0.004890932211679546,0.06376195536663125
The Passion of the Christ,0.004890932211679546,0.11689691817215728
The Boondock Saints,0.004890932211679546,0.010626992561105207
McCabe & Mrs. Miller,0.004890932211679546,0.031880977683315624
Abraham Lincoln: Vampire Hunter,0.004890932211679546,0.010626992561105207
The Handmaid's Tale,0.004890932211679546,0.11689691817215728
Blood: The Last Vampire,0.004890932211679546,0.010626992561105207
Erin Brockovich,0.004890932211679546,0.010626992561105207
Cruel Story of Youth,0.004890932211679546,0.010626992561105207
The Punisher,0.004890932211679546,0.08501594048884166
The Incredibles,0.004890932211679546,0.04250797024442083
The Last Detail,0.004890932211679546,0.11689691817215728
The Great Train Robbery,0.004890932211679546,0.1275239107332625
The Wild and Wonderful Whites of West Virginia,0.004890932211679546,0.010626992561105207
Blood Diamond,0.004890932211679546,0.04250797024442083
The Cove,0.004890932211679546,0.010626992561105207
Mr. & Mrs. Smith,0.004890932211679546,0.09564293304994687
Hidden Figures,0.004890932211679546,0.08501594048884166
La Dolce Vita,0.004890932211679546,0.04250797024442083
Friends,0.004890932211679546,0.04250797024442083
New Year's Eve,0.004890932211679546,0.1594048884165781
Gremlins 2: The New Batch,0.004890932211679546,0.010626992561105207
